group1,group2,meandiff,p-adj,lower,upper,reject
institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_intfloat/e5-small-v2,-0.1404,0.0011,-0.2573,-0.0234,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_qwen3-embedding:8b,-0.1753,0.0,-0.2923,-0.0584,True
institution_cah_comment_google/bigbird-roberta-base,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.189,0.0,-0.3059,-0.072,True
institution_cah_comment_intfloat/e5-small-v2,institution_cah_comment_qwen3-embedding:8b,0.1167,0.0515,-0.0002,0.2336,False
institution_cah_comment_intfloat/e5-small-v2,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,0.0685,0.9977,-0.0484,0.1854,False
institution_cah_comment_intfloat/e5-small-v2,institution_comment_allenai/longformer-base-4096,0.3195,0.0,0.2026,0.4364,True
institution_cah_comment_intfloat/e5-small-v2,institution_comment_google-bert/bert-base-uncased,0.1515,0.0001,0.0346,0.2685,True
institution_cah_comment_intfloat/e5-small-v2,institution_comment_google/bigbird-roberta-base,0.2638,0.0,0.1469,0.3807,True
institution_cah_comment_intfloat/e5-small-v2,institution_comment_intfloat/e5-small-v2,0.1191,0.0366,0.0022,0.2361,True
institution_cah_comment_intfloat/e5-small-v2,institution_comment_qwen3-embedding:8b,0.0568,1.0,-0.0602,0.1737,False
institution_cah_comment_intfloat/e5-small-v2,institution_comment_sentence-transformers/all-MiniLM-L6-v2,0.0604,1.0,-0.0565,0.1773,False
institution_cah_comment_intfloat/e5-small-v2,question_age_comment_allenai/longformer-base-4096,0.2783,0.0,0.1613,0.3952,True
institution_cah_comment_intfloat/e5-small-v2,question_age_comment_google-bert/bert-base-uncased,0.176,0.0,0.0591,0.293,True
institution_cah_comment_intfloat/e5-small-v2,question_age_comment_google/bigbird-roberta-base,0.2155,0.0,0.0986,0.3324,True
institution_cah_comment_intfloat/e5-small-v2,question_age_comment_intfloat/e5-small-v2,0.0277,1.0,-0.0893,0.1446,False
institution_cah_comment_intfloat/e5-small-v2,question_age_comment_qwen3-embedding:8b,0.0379,1.0,-0.079,0.1548,False
institution_cah_comment_intfloat/e5-small-v2,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0465,1.0,-0.0705,0.1634,False
institution_cah_comment_intfloat/e5-small-v2,question_cah_age_comment_allenai/longformer-base-4096,0.2942,0.0,0.1773,0.4111,True
institution_cah_comment_intfloat/e5-small-v2,question_cah_age_comment_google-bert/bert-base-uncased,0.1948,0.0,0.0778,0.3117,True
institution_cah_comment_intfloat/e5-small-v2,question_cah_age_comment_google/bigbird-roberta-base,0.2251,0.0,0.1082,0.342,True
institution_cah_comment_intfloat/e5-small-v2,question_cah_age_comment_intfloat/e5-small-v2,0.0633,0.9998,-0.0536,0.1803,False
institution_cah_comment_intfloat/e5-small-v2,question_cah_age_comment_qwen3-embedding:8b,-0.0007,1.0,-0.1176,0.1163,False
institution_cah_comment_intfloat/e5-small-v2,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.081,0.914,-0.036,0.1979,False
institution_cah_comment_intfloat/e5-small-v2,question_cah_comment_allenai/longformer-base-4096,0.2925,0.0,0.1756,0.4094,True
institution_cah_comment_intfloat/e5-small-v2,question_cah_comment_google-bert/bert-base-uncased,0.198,0.0,0.0811,0.3149,True
institution_cah_comment_intfloat/e5-small-v2,question_cah_comment_google/bigbird-roberta-base,0.2389,0.0,0.122,0.3558,True
institution_cah_comment_intfloat/e5-small-v2,question_cah_comment_intfloat/e5-small-v2,0.0594,1.0,-0.0575,0.1763,False
institution_cah_comment_intfloat/e5-small-v2,question_cah_comment_qwen3-embedding:8b,0.0271,1.0,-0.0898,0.144,False
institution_cah_comment_intfloat/e5-small-v2,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,0.078,0.9548,-0.039,0.1949,False
institution_cah_comment_intfloat/e5-small-v2,question_comment_allenai/longformer-base-4096,0.2581,0.0,0.1412,0.375,True
institution_cah_comment_intfloat/e5-small-v2,question_comment_google-bert/bert-base-uncased,0.2147,0.0,0.0978,0.3316,True
institution_cah_comment_intfloat/e5-small-v2,question_comment_google/bigbird-roberta-base,0.1961,0.0,0.0791,0.313,True
institution_cah_comment_intfloat/e5-small-v2,question_comment_intfloat/e5-small-v2,0.0356,1.0,-0.0813,0.1525,False
institution_cah_comment_intfloat/e5-small-v2,question_comment_qwen3-embedding:8b,0.1049,0.216,-0.0121,0.2218,False
institution_cah_comment_intfloat/e5-small-v2,question_comment_sentence-transformers/all-MiniLM-L6-v2,0.0221,1.0,-0.0948,0.139,False
institution_cah_comment_intfloat/e5-small-v2,question_institution_age_comment_allenai/longformer-base-4096,0.2844,0.0,0.1675,0.4013,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_age_comment_google-bert/bert-base-uncased,0.1732,0.0,0.0563,0.2901,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_age_comment_google/bigbird-roberta-base,0.2398,0.0,0.1229,0.3567,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_age_comment_intfloat/e5-small-v2,0.1848,0.0,0.0679,0.3017,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_age_comment_qwen3-embedding:8b,0.1979,0.0,0.081,0.3148,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.1014,0.3018,-0.0155,0.2183,False
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_allenai/longformer-base-4096,0.2876,0.0,0.1707,0.4046,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_google-bert/bert-base-uncased,0.1009,0.3157,-0.016,0.2179,False
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_google/bigbird-roberta-base,0.2174,0.0,0.1005,0.3344,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_intfloat/e5-small-v2,0.1246,0.0163,0.0077,0.2415,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_qwen3-embedding:8b,0.1724,0.0,0.0555,0.2893,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,0.0773,0.9614,-0.0396,0.1942,False
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_comment_allenai/longformer-base-4096,0.2979,0.0,0.181,0.4148,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_comment_google-bert/bert-base-uncased,0.1108,0.1101,-0.0061,0.2278,False
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_comment_google/bigbird-roberta-base,0.2392,0.0,0.1222,0.3561,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_comment_intfloat/e5-small-v2,0.0797,0.9331,-0.0372,0.1966,False
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_comment_qwen3-embedding:8b,0.1177,0.0447,0.0008,0.2346,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,0.0496,1.0,-0.0674,0.1665,False
institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_allenai/longformer-base-4096,0.2883,0.0,0.1714,0.4053,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_google-bert/bert-base-uncased,0.2017,0.0,0.0848,0.3186,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_google/bigbird-roberta-base,0.2301,0.0,0.1132,0.347,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_intfloat/e5-small-v2,0.1366,0.0022,0.0197,0.2535,True
institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_qwen3-embedding:8b,0.1016,0.2967,-0.0153,0.2185,False
institution_cah_comment_intfloat/e5-small-v2,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,0.088,0.7437,-0.0289,0.2049,False
institution_cah_comment_qwen3-embedding:8b,institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0482,1.0,-0.1651,0.0687,False
institution_cah_comment_qwen3-embedding:8b,institution_comment_allenai/longformer-base-4096,0.2028,0.0,0.0859,0.3197,True
institution_cah_comment_qwen3-embedding:8b,institution_comment_google-bert/bert-base-uncased,0.0348,1.0,-0.0821,0.1518,False
institution_cah_comment_qwen3-embedding:8b,institution_comment_google/bigbird-roberta-base,0.1471,0.0003,0.0302,0.264,True
institution_cah_comment_qwen3-embedding:8b,institution_comment_intfloat/e5-small-v2,0.0024,1.0,-0.1145,0.1194,False
institution_cah_comment_qwen3-embedding:8b,institution_comment_qwen3-embedding:8b,-0.0599,1.0,-0.1769,0.057,False
institution_cah_comment_qwen3-embedding:8b,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0563,1.0,-0.1732,0.0606,False
institution_cah_comment_qwen3-embedding:8b,question_age_comment_allenai/longformer-base-4096,0.1616,0.0,0.0446,0.2785,True
institution_cah_comment_qwen3-embedding:8b,question_age_comment_google-bert/bert-base-uncased,0.0593,1.0,-0.0576,0.1763,False
institution_cah_comment_qwen3-embedding:8b,question_age_comment_google/bigbird-roberta-base,0.0988,0.3788,-0.0181,0.2157,False
institution_cah_comment_qwen3-embedding:8b,question_age_comment_intfloat/e5-small-v2,-0.089,0.7103,-0.206,0.0279,False
institution_cah_comment_qwen3-embedding:8b,question_age_comment_qwen3-embedding:8b,-0.0788,0.945,-0.1957,0.0381,False
institution_cah_comment_qwen3-embedding:8b,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0702,0.9955,-0.1872,0.0467,False
institution_cah_comment_qwen3-embedding:8b,question_cah_age_comment_allenai/longformer-base-4096,0.1775,0.0,0.0606,0.2944,True
institution_cah_comment_qwen3-embedding:8b,question_cah_age_comment_google-bert/bert-base-uncased,0.0781,0.9537,-0.0389,0.195,False
institution_cah_comment_qwen3-embedding:8b,question_cah_age_comment_google/bigbird-roberta-base,0.1084,0.1463,-0.0085,0.2253,False
institution_cah_comment_qwen3-embedding:8b,question_cah_age_comment_intfloat/e5-small-v2,-0.0534,1.0,-0.1703,0.0636,False
institution_cah_comment_qwen3-embedding:8b,question_cah_age_comment_qwen3-embedding:8b,-0.1174,0.047,-0.2343,-0.0004,True
institution_cah_comment_qwen3-embedding:8b,question_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0357,1.0,-0.1527,0.0812,False
institution_cah_comment_qwen3-embedding:8b,question_cah_comment_allenai/longformer-base-4096,0.1758,0.0,0.0589,0.2927,True
institution_cah_comment_qwen3-embedding:8b,question_cah_comment_google-bert/bert-base-uncased,0.0813,0.9079,-0.0356,0.1982,False
institution_cah_comment_qwen3-embedding:8b,question_cah_comment_google/bigbird-roberta-base,0.1222,0.0234,0.0053,0.2391,True
institution_cah_comment_qwen3-embedding:8b,question_cah_comment_intfloat/e5-small-v2,-0.0573,1.0,-0.1742,0.0596,False
institution_cah_comment_qwen3-embedding:8b,question_cah_comment_qwen3-embedding:8b,-0.0896,0.6917,-0.2065,0.0273,False
institution_cah_comment_qwen3-embedding:8b,question_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0387,1.0,-0.1557,0.0782,False
institution_cah_comment_qwen3-embedding:8b,question_comment_allenai/longformer-base-4096,0.1414,0.0009,0.0245,0.2583,True
institution_cah_comment_qwen3-embedding:8b,question_comment_google-bert/bert-base-uncased,0.098,0.4056,-0.0189,0.2149,False
institution_cah_comment_qwen3-embedding:8b,question_comment_google/bigbird-roberta-base,0.0794,0.9381,-0.0376,0.1963,False
institution_cah_comment_qwen3-embedding:8b,question_comment_intfloat/e5-small-v2,-0.0811,0.9118,-0.198,0.0358,False
institution_cah_comment_qwen3-embedding:8b,question_comment_qwen3-embedding:8b,-0.0118,1.0,-0.1288,0.1051,False
institution_cah_comment_qwen3-embedding:8b,question_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0946,0.5193,-0.2115,0.0223,False
institution_cah_comment_qwen3-embedding:8b,question_institution_age_comment_allenai/longformer-base-4096,0.1677,0.0,0.0508,0.2846,True
institution_cah_comment_qwen3-embedding:8b,question_institution_age_comment_google-bert/bert-base-uncased,0.0565,1.0,-0.0604,0.1734,False
institution_cah_comment_qwen3-embedding:8b,question_institution_age_comment_google/bigbird-roberta-base,0.1231,0.0205,0.0062,0.24,True
institution_cah_comment_qwen3-embedding:8b,question_institution_age_comment_intfloat/e5-small-v2,0.0681,0.998,-0.0488,0.185,False
institution_cah_comment_qwen3-embedding:8b,question_institution_age_comment_qwen3-embedding:8b,0.0812,0.9098,-0.0357,0.1981,False
institution_cah_comment_qwen3-embedding:8b,question_institution_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0153,1.0,-0.1322,0.1016,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_age_comment_allenai/longformer-base-4096,0.1709,0.0,0.054,0.2879,True
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_age_comment_google-bert/bert-base-uncased,-0.0158,1.0,-0.1327,0.1012,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_age_comment_google/bigbird-roberta-base,0.1007,0.3215,-0.0162,0.2177,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_age_comment_intfloat/e5-small-v2,0.0079,1.0,-0.109,0.1248,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_age_comment_qwen3-embedding:8b,0.0557,1.0,-0.0612,0.1726,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0394,1.0,-0.1563,0.0775,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_comment_allenai/longformer-base-4096,0.1812,0.0,0.0643,0.2981,True
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_comment_google-bert/bert-base-uncased,-0.0059,1.0,-0.1228,0.1111,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_comment_google/bigbird-roberta-base,0.1225,0.0225,0.0055,0.2394,True
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_comment_intfloat/e5-small-v2,-0.037,1.0,-0.1539,0.0799,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_comment_qwen3-embedding:8b,0.001,1.0,-0.1159,0.1179,False
institution_cah_comment_qwen3-embedding:8b,question_institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0671,0.9987,-0.1841,0.0498,False
institution_cah_comment_qwen3-embedding:8b,question_institution_comment_allenai/longformer-base-4096,0.1716,0.0,0.0547,0.2886,True
institution_cah_comment_qwen3-embedding:8b,question_institution_comment_google-bert/bert-base-uncased,0.085,0.8288,-0.0319,0.2019,False
institution_cah_comment_qwen3-embedding:8b,question_institution_comment_google/bigbird-roberta-base,0.1134,0.0798,-0.0035,0.2303,False
institution_cah_comment_qwen3-embedding:8b,question_institution_comment_intfloat/e5-small-v2,0.0199,1.0,-0.097,0.1368,False
institution_cah_comment_qwen3-embedding:8b,question_institution_comment_qwen3-embedding:8b,-0.0151,1.0,-0.132,0.1018,False
institution_cah_comment_qwen3-embedding:8b,question_institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0287,1.0,-0.1456,0.0882,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,institution_comment_allenai/longformer-base-4096,0.251,0.0,0.1341,0.3679,True
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,institution_comment_google-bert/bert-base-uncased,0.083,0.8745,-0.0339,0.1999,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,institution_comment_google/bigbird-roberta-base,0.1953,0.0,0.0783,0.3122,True
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,institution_comment_intfloat/e5-small-v2,0.0506,1.0,-0.0663,0.1675,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,institution_comment_qwen3-embedding:8b,-0.0118,1.0,-0.1287,0.1052,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,institution_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0081,1.0,-0.125,0.1088,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_age_comment_allenai/longformer-base-4096,0.2097,0.0,0.0928,0.3267,True
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_age_comment_google-bert/bert-base-uncased,0.1075,0.1621,-0.0094,0.2244,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_age_comment_google/bigbird-roberta-base,0.147,0.0003,0.0301,0.2639,True
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_age_comment_intfloat/e5-small-v2,-0.0409,1.0,-0.1578,0.0761,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_age_comment_qwen3-embedding:8b,-0.0306,1.0,-0.1476,0.0863,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_age_comment_sentence-transformers/all-MiniLM-L6-v2,-0.0221,1.0,-0.139,0.0949,False
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_cah_age_comment_allenai/longformer-base-4096,0.2257,0.0,0.1087,0.3426,True
institution_cah_comment_sentence-transformers/all-MiniLM-L6-v2,question_cah_age_comment_google-bert/bert-base-uncased,0.1262,0.0125,0.0093,0.2432,True
